,sentene,label,predicted,response
0,八卦肥宅都是好人，只因長得胖？,1,0,這篇文章並未涉及有關於身體羞辱的歧視。身體羞辱是一種行為，在這種行為中，加害者不請自來對目標身體表達負面意見或評論。這種行為可能會使被害者產生身體羞恥感，但並不一定有意傷害被害者。因此，這篇文章並未涉及有關於身體羞辱的歧視。
,sentene,label,predicted,response
0,就肥婆,1,0,這篇文章並未涉及有關於身體羞辱的歧視。身體羞辱是一種非重複性行為，在這種行為中，加害者不請自來對目標身體表達負面意見或評論。這種行為可能會使被害者產生身體羞恥感，但並不一定有意傷害被害者。因此，身體羞辱的範圍從善意的建議到惡意的羞辱。
,sentene,label,predicted,response
0,一群無聊人士 是否該出來下跪道歉,0,1,根據身體羞辱定義，這篇文章涉及有關於身體羞辱的歧視。在這篇文章中，一群無聊人士被描述為對目標身體表達負面意見或評論，這種行為符合身體羞辱的定义。然而，該文章未提供任何建議或意見，只是強調這種行為是惡意的，因此可能會讓一些人感到困惑或被冒犯。
,sentene,label,predicted,response
0,不就海線死胖子 幹,1,1,這篇文章涉及有關於身體羞辱的歧視。該文章用「死胖子」這個詞語對於一個人進行了負面評論，這種評論可能會讓被評論者感到冒犯或羞恥。因此，這種行為涉及到歧視。
,sentene,label,predicted,response
0,龍妹有些真的很值得投資,1,1,根據身體羞辱定義，該文章涉及有關於身體羞辱的歧視。因為文章表達了對龍妹的負面意見，並且使用了具有冒犯性的評論，使得讀者可能會對龍妹產生身體羞恥感，進而對文章進行歧視。
,sentene,label,predicted,response
0,那屁股又扁又塌,2,1,根據身體羞辱定義，該文章涉及有關於身體羞辱的歧視。身體羞辱是一種非重複性行為，在這種行為中加害者不請自來的對目標身體，表達負面意見或評論。然而，該文章提到“那屁股又扁又塌”，這讓人覺得該描述是對人的身體進行了負面評論，因此涉及有關於身體羞辱的歧視。
,sentene,label,predicted,response
0,扁奶/小G幹嘛穿胸罩/內褲,2,1,這篇文章涉及有關於身體羞辱的歧視。在這篇文章中，對於扁奶和小G的定義存在歧視，因為它們可能被視為性別歧視或身體歧視。此外，對於幫嘛穿胸罩和內褲的定義也存在歧視，因為它們可能被視為性別或身體方面的壓力。因此，這篇文章可能會對某些人造成嚴重的壓力和冒犯。
,sentene,label,predicted,response
0,這個比新冠抖，但竟然還是進來了。,0,0,這篇文章未涉及有關於身體羞辱的歧視。身體羞辱是一種非重複性行為，在這種行為中，加害者不請自來對目標身體表達負面意見或評論。但這篇文章並沒有提到身體羞辱的範圍，也沒有提到任何對目標身體的負面評論。因此，這篇文章並沒有涉及有關於身體羞辱的歧視。
,sentene,label,predicted,response
0,可能想拱下一個妹仔  雞龍妹 嘻嘻,1,1,這篇文章涉及有關於身體羞辱的歧視。在這篇文章中，該作者對一個女性進行了侮辱性的評論，並且使用了身體羞辱的定義來描述該行為。這種行為可能會使被侮辱的人感到身體羞恥或受到冒犯，因此它們可以被視為有關於身體羞辱的行為。
,sentene,label,predicted,response
0,凸( ﾟдﾟ)凸肥肚圖,1,0,這篇文章並未涉及有關於身體羞辱的歧視。身體羞辱是一種非重複性行為，在這種行為中，加害者不請自來對目標身體表達負面意見或評論。被害者認為該評論是負面、具有冒犯性或使其產生身體羞恥感。因此，身體羞辱的範圍從善意的建議到惡意的羞辱。
,sentene,label,predicted,response
0,肥宅瘦皮猴都要去當兵，每天都待命班就,2,1,根據身體羞辱定義，肥宅和瘦皮猴都是對於目標身體的負面評論，因此這篇文章涉及有關於身體羞辱的歧視。
,sentene,label,predicted,response
0,"讓你沒午覺可睡,爛連長吃得跟豬一樣胖,",1,0,這篇文章並未涉及有關於身體羞辱的歧視。身體羞辱是一種非重複性行為，在這種行為中加害者不請自來的對目標身體，表達負面意見或評論。這篇文章並沒有提到任何負面評論或意見，因此並未涉及有關於身體羞辱的歧視。
,sentene,label,predicted,response
0,台灣女孩兒只有醜死的鳥仔腳,2,1,根據身體羞辱定義，這篇文章涉及有關於身體羞辱的歧視。該文章描述了一個台灣女孩的腳被描述成“醜死的鳥仔腳”，這種評論對於女孩的身體造成了負面影響，並且該評論從善意建議到惡意羞辱，範圍從幫助女孩減輕壓力到侮辱她的人格。因此，這篇文章的行為符合身體羞辱的定义，並且對於女孩造成了負面影響，因此涉及有關於身體羞辱的歧視。
,sentene,label,predicted,response
0,不就一個2d紙片人,2,1,身體羞辱定義與文章是否涉及有關於身體羞辱的歧視無關，因為身體羞辱是一種行為，而不是一個標籤或觀點。因此，無法判斷該文章是否涉及有關於身體羞辱的歧視。
,sentene,label,predicted,response
0,肥版（4XX)女版（coX）兒童版（焦X),1,1,根據身體羞辱定義，這篇文章涉及有關於身體羞辱的歧視。肥版、女版、兒童版和焦X等詞彙的定義與使用，可能會使讀者對被驗證為負面評論或侮辱的身體產生不適或羞恥感，進而導致歧視。
,sentene,label,predicted,response
0,鳥仔腳只有處男才會說好看,2,1,這篇文章涉及有關於身體羞辱的歧視。在這篇文章中，作者對鳥仔腳的評論是負面的，並且使用了惡意的言語來表達。這使得讀者們可能會對作者的評論感到冒犯或覺得不舒服。因此，這篇文章涉及有關於身體羞辱的歧視。
,sentene,label,predicted,response
0,不會罰球的肥豬笑死人,1,1,這篇文章涉及身體羞辱的歧視。在這篇文章中，作者對於一個不會罰球的肥豬，並且用笑死人這種負面評論來形容他，這樣對於被形容的肥豬來說是具有冒犯性的，並且展現了作者對於肥豬的惡意評論，因此這種行為涉及身體羞辱的歧視。
,sentene,label,predicted,response
0,幹你娘雞掰 桃園人衰洨出這個死胖子,1,1,這篇文章涉及有關於身體羞辱的歧視。在這篇文章中，作者對於一個人名「死胖子」的評論是負面的，並且使用了侮辱性的語言。這種行為可能會使被評論的人感到冒犯或羞恥，並且可能會對被評論的人的身體健康產生負面影響。因此，這種行為可能涉及有關於身體羞辱的歧視。
,sentene,label,predicted,response
0,我爸柯總召，粗來輸贏啦,0,1,這篇文章涉及有關於身體羞辱的歧視。在這篇文章中，該作者對於柯總召的評論是負面的，並且使用了惡意的言語來表達。這使得讀者們對於柯總召的評論會有不同的看法，甚至會有歧視。因此，根據身體羞辱定義，這篇文章涉及有關於身體羞辱的歧視。
,sentene,label,predicted,response
0,觀光是貪汙肥婆的說詞，那路線本來就該挖洞,1,1,這篇文章涉及有關於身體羞辱的歧視。觀光是貪汙肥婆的說詞，那路線本來就該挖洞這一詞語卻被用來描述一種行為，這種行為被認為是負面且具有冒犯性的，因此該詞語被用來羞辱目標身體，這是涉及歧視的。
,sentene,label,predicted,response
0,開了演唱會來看，沒奶又醜，歌又難聽，10,2,0,這篇文章並沒有涉及有關於身體羞辱的歧視。身體羞辱是一種非重複性行為，在這種行為中加害者不請自來的對目標身體，表達負面意見或評論。這篇文章並沒有提到有關於演唱會的評價，因此並沒有涉及有關於身體羞辱的歧視。
,sentene,label,predicted,response
0,接下來是不是要進入空拍機數人頭環節,0,1,根據身體羞辱定義，該文章涉及有關於身體羞辱的歧視。在這篇文章中，作者對於空拍機數人頭環節的選擇，可能會受到身體羞辱的影響，因為這種選擇可能被视为對於他人的負面評論或建議。因此，這篇文章可能會引起對於空拍機數人頭環節的歧視。
,sentene,label,predicted,response
0,移動迷宮那個才要隔離,0,0,這篇文章並未涉及有關於身體羞辱的歧視。身體羞辱是一種非重複性行為，在這種行為中，加害者不請自來對目標身體表達負面意見或評論。這種行為可能會使被害者產生身體羞恥感，但並不一定有意傷害被害者。因此，身體羞辱的範圍從善意的建議到惡意的羞辱。
,sentene,label,predicted,response
0,有錢判生,0,0,身體羞辱定義與歧視之間的關係是相對立的。身體羞辱是一種負面行為，但並不一定涉及歧視。如果文章描述了一個人對另一個人的身體表達了負面意見或評論，並且該負面意見或評論是具有冒犯性的，那麼這篇文章可能會涉及有關於身體羞辱的歧視。然而，如果文章只是描述了一個人對另一個人的身體表達了負面意見或評論，並且這個負面意見或評論並沒有具有冒犯性的特徵，那麼這篇文章就沒有涉及有關於身體羞辱的歧視。因此，根據身體羞辱定義，我們可以判斷一篇文章是否涉及有關於身體羞辱的歧視，但需要考慮更多的因素，例如文章的具體情況和該情況在文學中的應用。
,sentene,label,predicted,response
0,是消瘦 加班加到難民瘦那種也不好==,2,1,這篇文章涉及身體羞辱的歧視。在這篇文章中，作者對於消瘦的形容詞使用了“難民瘦”這個詞語，這讓讀者們會覺得這個形容詞具有負面意見，並且暗示了加班的過度壓力對於身體的傷害。這種行為可能會被視為對於身體羞辱的惡意行為，因此具有歧視性。
,sentene,label,predicted,response
0,市長：我不清楚,0,0,這篇文章沒有涉及身體羞辱的歧視。身體羞辱是一種非重複性行為，在這種行為中，加害者不請自來對目標身體表達負面意見或評論。因此，這種行為不會涉及歧視。
,sentene,label,predicted,response
0,沒錯 處男都喜歡大奶龍妹啊,1,1,這篇文章涉及身體羞辱的歧視。該文章內容包含負面評論，對目標身體進行了指責，並且使用了具有冒犯性的語言。這樣的行為可能會使被指責的人感到身體羞恥或受到傷害，因此這種行為可能涉及有關於身體羞辱的歧視。
,sentene,label,predicted,response
0,她這樣叫腿粗你是多喜歡竹干不健康腿,2,1,這篇文章涉及有關於身體羞辱的歧視。在這篇文章中，作者對於一個人的腿實際上進行了評論，並且使用了負面語言來表達。這使得該人認為這個評論是具有冒犯性的，並且使其產生身體羞恥感。因此，這篇文章涉及到有關於身體羞辱的歧視。
,sentene,label,predicted,response
0,都扁奶選個屁啦幹,2,1,這篇文章涉及有關於身體羞辱的歧視。在這篇文章中，該作者用了一些負面語言來對一個人進行評論，並且使用了一些具有冒犯性的語言。這些行為可能會使該人感到身體羞恥，並且可能會對該人造成傷害。因此，這篇文章可能會被視為涉及有關於身體羞辱的歧視。
,sentene,label,predicted,response
0,肥婆看煙火的背影= =,1,1,這篇文章涉及有關於身體羞辱的歧視。在這篇文章中，作者用“肥婆”這個詞語來形容一個人，這個詞語在中文內具有贬義，因此該詞語的使用可能會使讀者對被形容的人產生負面意見，進而導致歧視。
,sentene,label,predicted,response
0,沒奶子,2,1,這篇文章涉及有關於身體羞辱的歧視。身體羞辱是一種非重複性行為，在這種行為中加害者不請自來的對目標身體，表達負面意見或評論。然而，在這篇文章中，作者使用了“沒奶子”這個詞語，這個詞語在中文內涵蓋了負面、具有冒犯性的意見，因此這個詞語將被視為有關於身體羞辱的歧視。
,sentene,label,predicted,response
0,沒有什麼是中共同路人不能解決的,0,1,根據身體羞辱定義，該文章涉及有關於身體羞辱的歧視。在這篇文章中，作者對於一個人是否應該被羞辱提出了建議，但這個建議被視為對被羞辱者的冒犯，因此引起了歧視。
,sentene,label,predicted,response
0,結衣沒奶 沒有性慾,2,0,這篇文章涉及有關於身體羞辱的歧視。該文章描述了一個人對另一個人的身體做出負面評論，並且該評論可能涉及性方面。這種行為不符合身體羞辱的定義，因為身體羞辱是一種非重複性行為，加害者不請自來的對目標身體，表達負面意見或評論。因此，這篇文章涉及有關於身體羞辱的歧視。
,sentene,label,predicted,response
0,子，短肥腿賣自慰杯滾,2,1,這篇文章涉及身體羞辱的歧視。該文章描述了一個人，他的身體短肥，並且用一些負面語言描述了這個身體的特徵。這種行為可能會被誤解為對這個人的侮辱，因為他們可能會認為這些評論是負面、具有冒犯性的，並且使其產生身體羞恥感。因此，這種行為可能會被視為有關於身體羞辱的歧視。
,sentene,label,predicted,response
0,現在只有+9妹會追求鳥仔咖了吧.....健,2,1,這篇文章涉及有關於身體羞辱的歧視。在這篇文章中，作者對於鳥仔咖這個詞語進行了負面評論，並且使用了身體羞辱的定義來描述這種行為。因此，這種行為被認為具有冒犯性和負面性，並且可能會對被該評論的對象產生身體羞恥感。
,sentene,label,predicted,response
0,中之人鳥仔腳,2,1,根據身體羞辱定義，該文章涉及有關於身體羞辱的歧視。身體羞辱是一種非重複性行為，在這種行為中，加害者不請自來對目標身體表達負面意見或評論。然而，該文章提到“中之人鳥仔腳”，這個詞語可能會被認為有關於性別歧視，因此涉及歧視。
,sentene,label,predicted,response
0,這個棉花糖肥婆87趴像 臉正還好 臉醜94肥,1,1,這篇文章涉及有關於身體羞辱的歧視。該文章使用詞彙“棉花糖肥婆”和“臉醜94肥”來形容一個人，這些詞彙在語境中可能具有負面意義，因此可能會引起歧視。此外，該文章的語境也可能導致歧視，因為它使用“87趴像”和“94肥”這兩個詞來形容一個人的外表，這些詞彙在語境中可能具有負面意義，因此可能會引起歧視。
,sentene,label,predicted,response
0,白紙片人,0,1,根據身體羞辱定義，該文章涉及有關於身體羞辱的歧視。白紙片人是一種身體羞辱的行為，因為在這種行為中，加害者對目標身體表達負面意見或評論，並且這種評論可能具有冒犯性或使被害者產生身體羞恥感。因此，該文章提醒人們要尊重對方，避免對對方進行負面評論或行為，同時也提醒人們要尊重自己。
,sentene,label,predicted,response
0,那麼矮瘦，難民嗎？,2,1,根據身體羞辱定義，這篇文章涉及身體羞辱的歧視。矮瘦和難民是負面評論，但這些評論並不是身體羞辱，而是對於人類的壓力和不滿的評價。身體羞辱是一種對於人類的壓力和不滿的評論，它通常涉及對於人的身體、性別、性取向、宗教、政治等方面的負面評論。因此，這篇文章涉及有關於身體羞辱的歧視。
,sentene,label,predicted,response
0,瘦不拉基的台女,2,0,根據身體羞辱定義，這篇文章涉及有關於身體羞辱的歧視。瘦不拉基的台女指的是一個身材狹瘦、外貌不夠優美的台灣女性，這種評論可能會被視為負面、具有冒犯性，且會使被評論者產生身體羞恥感。這種行為不符合身體羞辱的定義，因為身體羞辱是一種非重複性行為，加害者不請自來的對目標身體，表達負面意見或評論。因此，這篇文章涉及有關於身體羞辱的歧視。
,sentene,label,predicted,response
0,館長那身材在這裡算瘦皮猴,2,1,這篇文章涉及身體羞辱的歧視。身體羞辱是一種非重複性行為，在這種行為中加害者不請自來對目標身體表達負面意見或評論。然而，在這篇文章中，館長那身材被形容為瘦皮猴，這樣的評論對於館長是一個負面的，且可能會產生身體羞恥感。因此，這篇文章涉及有關於身體羞辱的歧視。
,sentene,label,predicted,response
0,，對方就道歉並澄清，然後快步離去。,0,0,根據身體羞辱定義，該文章涉及有關於身體羞辱的歧視。在這篇文章中，對方對於對方對於自己的身體進行負面評論並道歉並澄清，這樣的行為不符合身體羞辱定義中的善意建議到惡意的羞辱範圍，因此涉及有關於身體羞辱的歧視。
,sentene,label,predicted,response
0,這腿粗？ 別鬧了 這最實用好嗎,0,0,這篇文章未涉及有關於身體羞辱的歧視。身體羞辱是一種非重複性行為，在這種行為中加害者不請自來對目標身體表達負面意見或評論。這篇文章對於腿粗的評論並未提供任何具體的建議或意見，並且與身體羞辱的概念相應，因此沒有涉及歧視。
,sentene,label,predicted,response
0,屁股有夠塌,2,0,這篇文章並未涉及有關於身體羞辱的歧視。身體羞辱是一種非重複性行為，在這種行為中，加害者不請自來對目標身體表達負面意見或評論。因此，這篇文章並沒有涉及有關於身體羞辱的歧視。
,sentene,label,predicted,response
0,鳥仔咖 不好看,2,1,根據身體羞辱定義，這篇文章涉及有關於身體羞辱的歧視。該文章使用了“鳥仔咖”這個詞語，並且該詞在這篇文章中被用作對“不好看”的評論，這種用法可能會被視為身體羞辱。因此，這篇文章可能會被認為涉及有關於身體羞辱的歧視。
,sentene,label,predicted,response
0,扁奶腿粗還像個男的,2,1,這篇文章涉及有關於身體羞辱的歧視。該文章對於扁奶、腿的評論是負面的，並且使用了像男兒這樣的詞語來形容，這樣的評論可能會讓該受評論者感到冒犯或羞恥。因此，這篇文章可能會引起歧視。
,sentene,label,predicted,response
0,肥宅 醜男 人人自危,1,1,這篇文章涉及有關於身體羞辱的歧視。肥宅和醜男這兩個詞語被用來描述一種人，這種人被認為有肥腳和醜面，這種評論是負面的，且可能對這些人產生身體羞恥感。然而，這些詞語並不是對這些人的真正評論，而是對他們的外貌的評論。因此，這些詞語可能被视为歧視，因為它們將人們的外貌和個性當成負面因素，而不是真正評論他們的品質或能力。
,sentene,label,predicted,response
0,扁奶滾啦幹,2,0,這篇文章並未涉及有關於身體羞辱的歧視。身體羞辱是一種非重複性行為，在這種行為中，加害者不請自來對目標身體表達負面意見或評論。當加害者表達的評論從善意的建議到惡意的羞辱時，身體羞辱的範圍從從善意到惡意的行為都有所涉及。因此，這篇文章並未涉及有關於身體羞辱的歧視。
,sentene,label,predicted,response
0,新年快樂,0,1,根據身體羞辱定義，該文章涉及有關於身體羞辱的歧視。身體羞辱是一種非重複性行為，在這種行為中，加害者不請自來的對目標身體，表達負面意見或評論。然而，在這篇文章中，作者描述了一個人對另一個人的評論，這種評論可能涉及身體羞辱，因為該評論是對被評論者的負面、具有冒犯性或使其產生身體羞恥感。因此，這篇文章可能會讓人感到有關於身體羞辱的歧視。
,sentene,label,predicted,response
0,不知道裝置藝術多貴嗎？看看肥婆時期,1,1,根據身體羞辱定義，這篇文章涉及有關於身體羞辱的歧視。在這篇文章中，作者對於肥婆這個詞語進行了使用，並且該使用被變成了負面評論，這種情況下就會有關於身體羞辱的歧視。因此，這篇文章需要進一步澄清使用詞語的含義，以避免引起歧視。
,sentene,label,predicted,response
0,這樣瘦下來都排骨，很難看,2,1,這篇文章涉及身體羞辱的歧視。在這篇文章中，作者對於該狀態的評論是負面的，並且使用了具有冒犯性的語言來表達。因此，這篇文章可能會被視為對於狀態的惡意羞辱，並且可能會對於該狀態的受害者產生身體羞恥感。
,sentene,label,predicted,response
0,嚕他阿 那麼肥的腿庫看了超想欺負,0,0,這篇文章涉及有關於身體羞辱的歧視。該文章對於一個人的身體進行了負面評論，並且用欺負的行為來表達對於這個人的評論。這種行為不符合身體羞辱的定義，因為身體羞辱是一種非重複性行為，加害者不請自來的對目標身體，表達負面意見或評論。
,sentene,label,predicted,response
0,感覺大腿有粗,1,0,這篇文章並未涉及有關於身體羞辱的歧視。身體羞辱是一種非重複性行為，在這種行為中，加害者不請自來對目標身體表達負面意見或評論。因此，這篇文章並沒有涉及身體羞辱的歧視。
,sentene,label,predicted,response
0,廖勾誕4ni,0,1,身體羞辱定義與文章並無關聯，因此無法判斷該文章是否涉及有關於身體羞辱的歧視。身體羞辱是一種負面行為，但並不一定有意傷害被害者，且範圍從善意的建議到惡意的羞辱。
,sentene,label,predicted,response
0,死肥豬,1,1,根據身體羞辱定義，該文章涉及有關於身體羞辱的歧視。身體羞辱是一種非重複性行為，在這種行為中加害者不請自來的對目標身體，表達負面意見或評論。然而，該文章提到“死肥豬”，這個詞彙在中文中通常被視為負面評論，因此該文章可能會被視為對“死肥豬”這個詞彙的惡意羞辱。
,sentene,label,predicted,response
0,醜臉 肥肚,1,0,這篇文章並未涉及有關於身體羞辱的歧視。身體羞辱是一種非重複性行為，在這種行為中，加害者不請自來對目標身體表達負面意見或評論。因此，這篇文章並沒有涉及身體羞辱的歧視。
,sentene,label,predicted,response
0,才十億，兩兆風電：,0,0,這篇文章並未涉及有關於身體羞辱的歧視。身體羞辱是一種非重複性行為，在這種行為中，加害者不請自來對目標身體表達負面意見或評論。因此，這篇文章並沒有涉及身體羞辱的範圍，並且沒有涉及有關於身體羞辱的歧視。
,sentene,label,predicted,response
0,都瘦成皮包骨了 QQ,2,0,這篇文章並未涉及有關於身體羞辱的歧視。身體羞辱是一種非重複性行為，在這種行為中，加害者不請自來對目標身體表達負面意見或評論。因此，這種行為並不會使被害者產生身體羞恥感，並且從善意的建議到惡意的羞辱，範圍從從善意到惡意的都有。
,sentene,label,predicted,response
0,春麗這腿也粗的太醜了吧,2,1,這篇文章涉及身體羞辱的歧視。該文章對於春麗的腿進行了負面評論，並且使用了惡意的詞語來表達這種評論。因此，這篇文章可能會被認為具有冒犯性，且可能會對春麗造成身體羞恥感。
,sentene,label,predicted,response
0,2波疫情照出了北市只會嘴，真的要做事,0,1,根據身體羞辱定義，這篇文章涉及有關於身體羞辱的歧視。在這篇文章中，作者對北市進行了負面評論，並且說明了北市在疫情發生時的行為，這些行為被認為是惡意的，並且對北市造成了身體羞辱。因此，這篇文章讓人們感到歧視，因為它們認為北市在表達自己時使用了惡意的行為，並且對北市造成了身體羞辱。
,sentene,label,predicted,response
0,先不吃不喝瘦到皮包骨再說,2,1,根據身體羞辱定義，這篇文章涉及有關於身體羞辱的歧視。在這篇文章中，作者描述了一個人先不吃东西也不喝水，瘦到皮包骨的程度，然後再說話。這樣的行为可能被视为對被動者的惡意羞辱，因為這樣做會帶來身體疼痛和無法發揮正常的身體功能。因此，這篇文章涉及有關於身體羞辱的歧視。
,sentene,label,predicted,response
0,email肥婆言語間早就透露出想選版主的想法,1,1,這篇文章涉及身體羞辱的歧視。在這篇文章中，作者對於一個名為肥婆的人進行了對她的負面評論，並且暗示她有選版主的權利想法。這種行為符合身體羞辱定義中的一個重要特徵，即加害者不請自來對目標身體表達負面意見或評論。因此，這種行為涉及到歧視，讓人覺得這個肥婆對於自己的身體有權利想法，並且對於其他人造成了負面影響。
,sentene,label,predicted,response
0,輪到三軍官校時就是離統一不遠了,0,0,根據身體羞辱定義，該文章涉及有關於身體羞辱的歧視。輪到三軍官校時就是離統一不遠了，這裡的身體羞辱定義是說，輪到三軍官校時，就表示他們離統一不遠了。這種行為是負面、具有冒犯性的，因此對於被輪到的人來說，會產生身體羞恥感。這種行為不符合身體羞辱的定義，因此涉及有關於身體羞辱的歧視。
,sentene,label,predicted,response
0,10樓那張看幾次都覺得可怕,0,0,根據身體羞辱定義，該文章涉及有關於身體羞辱的歧視。該文章描述了一個人對於10樓那張照片的評論，該照片可能包含一些負面元素，例如暴力、恐怖等，因此該人覺得可怕。然而，這並不意味著該照片或其內容具有身體羞辱性，因為身體羞辱是一種非重複性行為，並且通常不涉及對目標身體的評論或建議。因此，該文章涉及有關於身體羞辱的歧視。
,sentene,label,predicted,response
0,100kg龍妹火車便當準備好了,1,1,根據身體羞辱定義，該文章涉及有關於身體羞辱的歧視。100kg龍妹火車是指一個重达100kg的女孩，她正在準備上車。這讓人們從善意的角度出發，建議她不要上車，因為這可能會對她身體造成負面影響。然而，由於她的重量是超出常規的，因此也有些人會認為她正在被羞辱，因為她被視為一個不專業、無能的人。因此，這篇文章帶有對於身體羞辱的認同，並且可能會引起歧視。
,sentene,label,predicted,response
0,第一學府才不會有這種事,0,0,這篇文章未涉及有關於身體羞辱的歧視。身體羞辱是一種非重複性行為，在這種行為中，加害者不請自來對目標身體表達負面意見或評論。被害者認為該評論是負面、具有冒犯性或使其產生身體羞恥感。因此，身體羞辱的範圍從善意的建議到惡意的羞辱。
,sentene,label,predicted,response
0,國大金剛 也不想多花錢在本土瘦皮猴上 可,2,1,這篇文章涉及有關於身體羞辱的歧視。在這篇文章中，作者對於國大金剛的選擇，可能會被視為對於本土瘦皮猴的惡意羞辱，因為作者用「本土瘦皮猴」這個詞語來形容選擇者，這樣的詞語將會讓人們從過去的傳統文化中產生負面意見，並且可能會讓選擇者感到身體羞恥。因此，這篇文章可能會引起對於身體羞辱的歧視。
,sentene,label,predicted,response
0,這紙片人吧??,2,0,這篇文章未涉及有關於身體羞辱的歧視。身體羞辱是一種非重複性行為，在這種行為中，加害者不請自來對目標身體表達負面意見或評論。這種行為可能會使被害者產生身體羞恥感，但並不一定有意傷害被害者。因此，身體羞辱的範圍從善意的建議到惡意的羞辱。
,sentene,label,predicted,response
0,低能肥豬 幹你娘,1,1,這篇文章涉及身體羞辱的歧視。在這篇文章中，作者對一個人稱呼為“低能肥豬”，並且用惡意的語言表達對他的評論。這種行為符合身體羞辱的定义，因為在這種行為中，加害者對目標身體表達負面意見或評論，並且這種評論可能具有冒犯性或使被害者產生身體羞恥感。因此，這種行為符合惡意的身體羞辱範圍。
,sentene,label,predicted,response
0,鄉下沒啥年輕人 女的更少,0,1,根據身體羞辱定義，這篇文章涉及有關於身體羞辱的歧視。因為文章描述了鄉下沒有年輕人，女的更少的情況，這種情況可能會被視為負面、具有冒犯性的評論，並且讓年輕人或女性感到身體羞恥。這種情況可能會被認為涉及身體羞辱。
,sentene,label,predicted,response
0,肥宅肚子太大，不行,1,1,這篇文章涉及身體羞辱的歧視。肥宅是一個用來形容那些過於肥胖的人的詞語，但這個詞語卻被用來對待所有肥宅，包括那些不過於肥胖的人，這樣對待他人是負面的。此外，文章也提到了肚子太大這個詞語，但這個詞卻被用來形容一個特定的身體部位，並且這個部位是肥宅的特徵之一，這樣也是負面的。因此，這篇文章對於肥宅的身體羞辱是惡意的，並且對於其他肥宅和其他人都是負面的。
,sentene,label,predicted,response
0,手指好肥大==,1,0,這篇文章並未涉及有關於身體羞辱的歧視。身體羞辱是一種非重複性行為，在這種行為中，加害者不請自來的對目標身體表達負面意見或評論。因此，這種行為並不會使被害者產生身體羞恥感，並且從善意的建議到惡意的羞辱，範圍從從善意到惡意的都有。
,sentene,label,predicted,response
0,0 瘦不拉機怎搞,2,1,這篇文章涉及有關於身體羞辱的歧視。在這篇文章中，作者對於一個人是否“瘦不拉機”做出了評論，這種評論可能是負面的、具有冒犯性的，並且使對方產生身體羞恥感。然而，這種評論可能並不是有意傷害對方，而是因為對方對自己的身體進行了評論而感到冒犯。因此，這種行為可能會被視為有關於身體羞辱的歧視。
,sentene,label,predicted,response
0,8+9都一堆瘦皮猴 一拳就倒 打個屁,2,1,這篇文章涉及身體羞辱的歧視。在這篇文章中，作者對於 8+9 這個單數的評論是負面的，並且使用了侮辱性的語言。這樣的行為可能會使被評論者感到身體羞恥或受到冒犯。因此，這篇文章涉及有關於身體羞辱的歧視。
,sentene,label,predicted,response
0,肌肌丟20而已 另一個瘦皮猴噴50公尺,2,1,這篇文章涉及有關於身體羞辱的歧視。在這篇文章中，兩個人物都對同一件事情做出了負面評論，這樣的行為可能會被視為身體羞辱。此外，這篇文章中使用了專門用於描述身體羞辱的詞語，例如“丟20而已”和“瘦皮猴”，這也增加了這篇文章的歧視性。因此，我們可以認為這篇文章涉及有關於身體羞辱的歧視。
,sentene,label,predicted,response
0,數據立委...,0,1,根據身體羞辱定義，該文章涉及有關於身體羞辱的歧視。數據立委在文章中提到了身體羞辱，並且舉了幾個例子來說明這一概念。這種行為可能會讓一些人認為數據立委在指責或羞辱他們的身體，而另一些人則可能認為數據立委是在表達對某些特定人群的負面意見。因此，這種行為可能會引起歧視。
,sentene,label,predicted,response
0,說不定肥婆 沒看過驚聲尖笑嗎,1,1,根據身體羞辱定義，該文章涉及有關於身體羞辱的歧視。該文章對於肥婆這個身體專業术语進行了負面評論，並且使用了惡意的詞語和行為來表達，這種行為可能會使對方感到冒犯或羞恥。因此，這篇文章有關於身體羞辱的歧視。
,sentene,label,predicted,response
0,口罩是肥宅救星好嗎  把醜臉遮住,1,0,這篇文章並沒有涉及有關於身體羞辱的歧視。口罩是一種儲防病毒的帶有防禦功能的面罩，對於有些人來說可以幫助他們避免感染病毒，但並不是所有肥宅都會感染病毒，因此並沒有涉及有關於肥宅救星的歧視。
,sentene,label,predicted,response
0,比台灣肥婆準多了,1,1,這篇文章涉及有關於身體羞辱的歧視。在這篇文章中，作者對於一個名為「台灣肥婆」的身體價值觀進行了評論，並且說這個身體價值觀是比較正確的。然而，這種評論卻被認為是負面、具有冒犯性的，因此被視為身體羞辱的一部分。這種行為帶有一種對身體價值觀的偏見，並且可能會對被羞辱的人產生負面影響。因此，這篇文章涉及有關於身體羞辱的歧視。
,sentene,label,predicted,response
0,你有看過瘦皮猴在當大哥嗎？,2,1,根據身體羞辱定義，這篇文章涉及有關於身體羞辱的歧視。瘦皮猴在當大哥這個詞語的定義與其實際涵義不符，因此該詞語可能會被視為有關於歧視的定義。
,sentene,label,predicted,response
0,噁心胖甲，看了真不舒服,1,1,這篇文章涉及有關於身體羞辱的歧視。噁心胖甲這個詞語在這篇文章中可以被視為負面評論，因為它暗示了對噁心者的冒犯和侮辱。此外，這篇文章中使用了“看了真不舒服”這個詞語，也暗示了對噁心者的負面評論和冒犯。因此，這篇文章有關於身體羞辱的歧視。
,sentene,label,predicted,response
