,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,讓你沒午覺可睡 爛連長吃得跟豬一樣胖 ,1,1,歧視胖子,1,1,文章涉及了身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,台灣女孩兒只有醜死的鳥仔腳,2,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,不就一個2d紙片人,2,0,Q1 判斷無歧視,0,1,不涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,肥版（4XX)女版（coX）兒童版（焦X),1,1,這篇文章是歧視胖子的類型。,1,1,這篇文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,鳥仔腳只有處男才會說好看,2,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,不會罰球的肥豬笑死人,1,2,歧視瘦子,1,1,這篇文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,幹你娘雞掰 桃園人衰洨出這個死胖子,1,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,我爸柯總召，粗來輸贏啦,0,0,Q1 判斷無歧視,0,0,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,觀光是貪汙肥婆的說詞，那路線本來就該挖洞,1,2,歧視瘦子,1,1,文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,開了演唱會來看，沒奶又醜，歌又難聽，10,2,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,接下來是不是要進入空拍機數人頭環節,0,3,Q1 無法判斷,3,0,根据身體羞辱的定義，文章是否涉及有關於身體羞辱的歧視取决于文章中是否存在针对某人或某群體的侮辱性言辞或行为，以及这些言辞或行为是否有可能引起被侮辱者的身體羞愧感。如果文章中存在这样的言辞或行为，并且被侮辱者认为这些言辞或行为是针对他们或他们所在的群体的，那么文章就可能涉及有關於身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,移動迷宮那個才要隔離,0,0,Q1 判斷無歧視,0,0,這篇文章並未涉及有關於身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,有錢判生,0,3,Q1 無法判斷,3,0,根據身體羞辱定義，有關於身體羞辱的文章可能涉及有關於身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,是消瘦 加班加到難民瘦那種也不好==,2,2,是歧視瘦子。,1,1,文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,市長：我不清楚,0,0,Q1 判斷無歧視,0,0,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,沒錯 處男都喜歡大奶龍妹啊,1,1,歧視胖子,1,1,根據身體羞辱定義，文章涉及了身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,她這樣叫腿粗你是多喜歡竹干不健康腿,2,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,都扁奶選個屁啦幹,2,1,這篇文章是歧視胖子的類型。,1,1,這篇文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,肥婆看煙火的背影= =,1,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,沒奶子,2,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,沒有什麼是中共同路人不能解決的,0,3,這篇文章可能涉及身體歧視，但需要更多的上下文信息才能确定是哪種類型。,1,0,這篇文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,結衣沒奶 沒有性慾,2,2,歧視瘦子,1,1,這篇文章涉及了身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,子，短肥腿賣自慰杯滾,2,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,現在只有+9妹會追求鳥仔咖了吧.....健,2,2,歧視瘦子,1,1,文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,中之人鳥仔腳,2,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,這個棉花糖肥婆87趴像 臉正還好 臉醜94肥,1,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,白紙片人,0,2,歧視瘦子,1,0,白紙片人涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,那麼矮瘦，難民嗎？,2,2,歧視瘦子。,1,1,這篇文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,瘦不拉基的台女,2,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,館長那身材在這裡算瘦皮猴,2,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,，對方就道歉並澄清，然後快步離去。,0,3,抱歉，我无法回答这个问题，因为您没有提供文章的具体内容。,1,0,這篇文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,這腿粗？ 別鬧了 這最實用好嗎,0,1,這篇文章是歧視胖子的類型。,1,0,這篇文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,屁股有夠塌,2,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,鳥仔咖 不好看,2,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,扁奶腿粗還像個男的,2,1,歧視胖子,1,1,文章涉及了身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,肥宅 醜男 人人自危,1,1,歧視胖子,1,1,這篇文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,扁奶滾啦幹,2,1,這篇文章是歧視胖子的類型。,1,1,這篇文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,新年快樂,0,0,Q1 判斷無歧視,0,0,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,不知道裝置藝術多貴嗎？看看肥婆時期,1,1,答案：歧視胖子,1,1,文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,這樣瘦下來都排骨，很難看,2,2,歧視瘦子,1,1,這篇文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,嚕他阿 那麼肥的腿庫看了超想欺負,0,0,Q1 判斷無歧視,0,0,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,感覺大腿有粗,1,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,廖勾誕4ni,0,1,這篇文章似乎是歧視胖子的類型。,1,0,這篇文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,死肥豬,1,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,醜臉 肥肚,1,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,才十億，兩兆風電：,0,0,Q1 判斷無歧視,0,0,這篇文章並未涉及有關於身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,都瘦成皮包骨了 QQ,2,2,歧視瘦子,1,1,文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,春麗這腿也粗的太醜了吧,2,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,2波疫情照出了北市只會嘴，真的要做事,0,0,Q1 判斷無歧視,0,0,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,先不吃不喝瘦到皮包骨再說,2,2,歧視瘦子,1,1,這篇文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,email肥婆言語間早就透露出想選版主的想法,1,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,輪到三軍官校時就是離統一不遠了,0,2,歧視瘦子,1,0,文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,10樓那張看幾次都覺得可怕,0,0,Q1 判斷無歧視,0,0,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,100kg龍妹火車便當準備好了,1,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,第一學府才不會有這種事,0,2,歧視瘦子,1,0,文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,國大金剛 也不想多花錢在本土瘦皮猴上 可,2,2,歧視瘦子,1,1,文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,這紙片人吧??,2,2,這篇文章的身體歧視類型是歧視瘦子。,1,1,這篇文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,低能肥豬 幹你娘,1,2,歧視瘦子,1,1,這篇文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,鄉下沒啥年輕人 女的更少,0,2,歧視瘦子,1,0,這篇文章涉及了身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,肥宅肚子太大，不行,1,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,手指好肥大==,1,1,歧視胖子,1,1,這篇文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,0 瘦不拉機怎搞,2,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,8+9都一堆瘦皮猴 一拳就倒 打個屁,2,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,肌肌丟20而已 另一個瘦皮猴噴50公尺,2,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,數據立委...,0,3,我需要更多的上下文和信息才能回答这个问题。,1,0,根據身體羞辱定義，文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,說不定肥婆 沒看過驚聲尖笑嗎,1,1,歧視胖子,1,1,這篇文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,口罩是肥宅救星好嗎  把醜臉遮住,1,1,歧視胖子,1,1,文章涉及了身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,比台灣肥婆準多了,1,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,你有看過瘦皮猴在當大哥嗎？,2,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,噁心胖甲，看了真不舒服,1,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,沒影片喔,0,3,Q1 無法判斷,3,0,很抱歉，我无法回答这个问题，因为没有提供文章的内容。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,king,0,0,Q1 判斷無歧視,0,0,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,就是八卦的韓導被罷免了阿,0,2,歧視瘦子,1,0,文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,考慮大額投資，如果4歐8喪或龍妹，甲,1,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,的那才是悲哀,0,3,那才是悲哀,1,0,文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,什麼是越位？,0,0,Q1 判斷無歧視,0,0,文章未涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,500萬 88,0,3,Q1 無法判斷,3,0,抱歉，我无法回答这个问题，因为您没有提供文章的内容。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,放心啦 我還看過又肥又醜一輩子都在仇女的,1,1,答案：歧視胖子,1,1,该文章涉及了身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,好的，塔綠斑,0,3,Q1 無法判斷,3,0,好，塔綠斑
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,傻孩子這種腿才好用 鳥仔腳 都骨頭撞到,2,2,歧視瘦子,1,1,這篇文章涉及了身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,結果開十個九個男的，剩下一個龍妹,1,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,一定ptt潛水龍妹,1,3,Q1 無法判斷,3,1,根據身體羞辱定義，“一定ptt潛水龍妹”的文章是否涉及有關於身體羞辱的歧視，需要进一步分析文章的内容和语境。因此，不能简单地回答是否涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,奶子大的比台女多 台女都是扁奶,2,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,龍妹好了啦！女權自助餐！,1,2,歧視瘦子,1,1,這篇文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,吃到小腿比大腿還粗,1,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,瘦巴巴的屁孩只拿棍棒，會被反打,2,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,我昨天走路短短10分鐘 就差點被撞三次，,0,0,Q1 判斷無歧視,0,0,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,跟死肥豬穿鼻環那種好像,1,2,歧視瘦子,1,1,文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,可以學職榛 叫別人提出證據 否則吉,0,2,這篇文章的身體歧視類型是歧視瘦子。,1,0,文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,(不過排骨部份 還是大林遠香的瘦肉最強),0,1,這篇文章似乎是歧視胖子的文章。,1,0,這篇文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,瘦皮猴半甲沒打霧說信上帝,2,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,這幾個瘦皮猴看起來超像國中生的,2,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,8000滾動愛滋數椅子肥豬真他媽噁心,1,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,便宜，烤羊肉吃得蠻爽的。大列巴配超肥豬肉,0,0,Q1 判斷無歧視,0,0,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,戶田瘦下來之後整個崩壞，根本骨頭人,2,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,你可以去上班 沒人會攔你,0,0,Q1 判斷無歧視,0,0,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,詹姆士被龍妹吸奶頭,1,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,不禮讓行人呀 都有上旅遊提醒了,0,0,Q1 判斷無歧視,0,0,不涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,高嘉瑜那麼小隻  又瘦巴巴  怎麼打？,2,2,歧視瘦子。,1,1,该文章涉及了身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,矮不要胖，基本上都還有市場,1,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,我好像只看過他欺負的盡是些瘦皮猴,2,2,這篇文章描述的是歧視瘦子。,1,1,這篇文章涉及了身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,瘦到皮包骨會好用？我不行…,2,1,歧視胖子,1,1,這篇文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,肥婆賺啊,1,0,Q1 判斷無歧視,0,1,這篇文章並未涉及有關於身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,水桶腰歐巴桑,1,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,沒奶子,2,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,穩,0,3,這篇文章可能涉及身體歧視，但需要更多的上下文信息才能确定是哪種類型。,1,0,這篇文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,酸肥婆一個,1,1,答案：歧視胖子,1,1,"根據身體羞辱定義，""酸肥婆一個""可能涉及身體羞辱的歧視。""酸肥婆""通常被用作侮辱性語言，暗示某人肥胖或不健康。因此，使用""酸肥婆""來描述某人可能被看作是不尊重或不公平的。"
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,扁奶怪的心眼跟奶子一樣小,2,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,中華民國派比台獨還低能,0,0,Q1 判斷無歧視,0,0,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,扁奶滾啦幹,2,1,這篇文章是歧視胖子的類型。,1,1,這篇文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,專簽肥豬醜女，還把426腔講成台灣,1,1,歧視胖子,1,1,文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,笑宅宅宅 然後轉身對  真 紙片人發情,2,2,歧視瘦子,1,1,根據身體羞辱定義，笑宅宅轉身對真紙片人發情可能涉及身體羞辱的歧視。這可能是因為笑宅宅對真紙片人發情的態度暗示了對真紙片人的不尊重和羞辱。因此，根據身體羞辱定義，這篇文章可能涉及有關於身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,龍妹 不然就不會這種下場惹,1,2,歧視瘦子,1,1,文章涉及了身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,被民主,0,3,被民主,1,0,被民主涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,而且日本女學生大半肥短腿 高中日本姐,1,1,歧視胖子,1,1,這篇文章涉及了身體羞辱的歧視。文章中提到了日本女學生大半肥短腿，並將其描述為“高中日本姐”，這表明了對女性身材的刻板印象和不公平的評價。這樣的描述可能會讓讀者產生身體羞愧感，進而導致身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,八成電線,0,0,Q1 判斷無歧視,0,0,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,滾啦 X,0,0,Q1 判斷無歧視,0,0,這篇文章並未涉及有關於身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,美利堅合眾國,0,0,Q1 判斷無歧視,0,0,這篇文章並未涉及有關於身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,逢年過節才洗頭！平時沒在洗的！,0,1,歧視胖子,1,0,這篇文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,肥肚你也有 財產差很多= =,1,1,歧視胖子,1,1,這篇文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,$,0,3,Q1 無法判斷,3,0,抱歉，我无法回答这个问题，因为没有提供文章的内容。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,噁爛暗黑道死胖子料理,1,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,沒奶沒屁股沒腰美腿都不能穿啊,2,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,阿就沒人要啊 又肥又醜 我就爛 放棄了,1,1,歧視胖子,1,1,该文章涉及了身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,有個女人願意辛苦懷胎十月 變胖變醜 只為了,0,0,Q1 判斷無歧視,0,0,"有個女人願意辛苦懷胎十月 變胖變醜 只為了 

答案：未涉及歧視。"
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,只靠全羅道可能救不了執政黨,0,3,只靠全羅道可能救不了執政黨,1,0,文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,難道要放董仔的油肥肚給你看嗎,1,1,歧視胖子,1,1,這篇文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,太子不能嘴的 吊路燈,0,0,Q1 判斷無歧視,0,0,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,以後爬山的人會看到你,0,0,Q1 判斷無歧視,0,0,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,愛你,0,3,Q1 無法判斷,3,0,根據身體羞辱定義，文章是否涉及有關於身體羞辱的歧視取決於文章中是否存在有關於身體羞辱的非重複性行為。如果文章中存在有關於身體羞辱的非重複性行為，那么文章就可能涉及有關於身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,阿婆仔生子,0,0,Q1 判斷無歧視,0,0,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,BMI是給8+9瘦皮猴自偽用的吧,2,3,BMI是給8+9瘦皮猴自伪用的吧,1,1,该文章涉及了身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,之前麒麟已經不輸，cad跟製程可能要十年,0,0,Q1 判斷無歧視,0,0,文中并未涉及有關於身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,鳥仔腳,2,2,歧視瘦子,1,1,根據身體羞辱定義，文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,肥宅長得醜也沒辦法上節目,1,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,幹你娘 甘你屁事 死胖子,1,1,歧視胖子,1,1,這篇文章涉及了身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,醜 臭 肥 自己選一個吧,1,1,歧視胖子,1,1,這篇文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,有些人就腿粗了還練三小,1,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,臉普、奶小、屁股塌、個性雞掰,2,1,這篇文章是歧視胖子的類型。,1,1,這篇文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,換臉最高關七年 反觀撞死人 ㄏㄏ,0,0,Q1 判斷無歧視,0,0,這篇文章並未涉及有關於身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,笑死 鳥仔腳圖勒,2,1,這篇文章似乎是歧視胖子的類型。,1,1,這篇文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,以前都沒核廢料 以前放那現在就放那,0,2,歧視瘦子。,1,0,這篇文章涉及了身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,龍妹第一把交椅,1,0,Q1 判斷無歧視,0,1,文中并未涉及有關於身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,塔綠班女神五短水桶腰修圖普妹你敢嘴,2,2,這篇文章的身體歧視類型是歧視瘦子。,1,1,這篇文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,台灣的89一堆排骨身材，別鬧了,2,2,歧視瘦子,1,1,這篇文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,嘴炮最會..ok,0,1,這篇文章很可能是歧視胖子的文章。,1,0,文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,變瘦皮猴,2,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,沒奶又醜,2,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,就像有人說海嘯 我就很想問311那海嘯侵,0,1,這篇文章似乎是歧視胖子的類型。,1,0,這篇文章涉及了身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,國外夜店保全不是瘦皮猴欸,2,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,沒奶 屁股也不翹 到底？,2,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,kiki沒臉沒奶影片又沒內容是要比屁,2,1,歧視胖子,1,1,這篇文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,鳥仔腳啊,2,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,民主聖地,0,3,Democratic Holy Land,1,0,根據身體羞辱定義，文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,都瘦成皮包骨了還演的,2,2,歧視瘦子,1,1,這篇文章涉及身體羞辱的歧視。
